S2;LLC-loads;539,513,491
S2;LLC-stores;237,993,475
S2;supported>;<not
S2;dTLB-loads;6,047,158,095
S2;dTLB-load-misses;479,751
S2;supported>;<not
S2;supported>;<not
S2;iTLB-loads;3,645,611,310
S2;iTLB-load-misses;480,141
S2;branch-loads;2,465,280,932
S2;branch-load-misses;39,347,415
S3;cache-misses;335,604,245
S3;cycles;66,025,587,499
S3;instructions;22,736,549,258
S3;cs;48,259
S3;migrations;1,065
S3;faults;27,651
S3;supported>;<not
S3;idle-cycles-frontend;414,676,277,853
S3;idle-cycles-backend;22,658,631,048
S3;L1-dcache-loads;12,169,657,190
S3;L1-dcache-load-misses;601,537,346
S3;L1-dcache-stores;636,286,624
S3;supported>;<not
S3;L1-dcache-prefetch-misses;0
S3;L1-icache-load-misses;339,906,552
S3;LLC-loads;909,500,316
S3;LLC-stores;335,319,842
S3;supported>;<not
S3;dTLB-loads;13,895,063,088
S3;dTLB-load-misses;554,288
S3;supported>;<not
S3;supported>;<not
S3;iTLB-loads;8,231,966,042
S3;iTLB-load-misses;118,668
S3;branch-loads;4,465,876,890
S3;branch-load-misses;111,259,892
 ;seconds time elapsed;459.875663934; 
S0;cache-misses;27,786,967,378
S0;cycles;13,318,236,900,139
S0;instructions;7,718,037,682,966
S0;cs;485,636
S0;migrations;1,277
S0;faults;52,526
S0;supported>;<not
S0;idle-cycles-frontend;4,394,912,119,284
S0;idle-cycles-backend;1,501,499,316,433
S0;L1-dcache-loads;3,308,405,469,983
S0;L1-dcache-load-misses;71,879,216,181
S0;L1-dcache-stores;88,029,126,398
S0;supported>;<not
S0;L1-dcache-prefetch-misses;0
S0;L1-icache-load-misses;28,092,182,967
S0;LLC-loads;116,416,591,317
S0;LLC-stores;19,841,783,932
S0;supported>;<not
S0;dTLB-loads;3,319,152,951,240
S0;dTLB-load-misses;3,444,775,993
S0;supported>;<not
S0;supported>;<not
S0;iTLB-loads;2,070,423,274,240
S0;iTLB-load-misses;128,431,807
S0;branch-loads;875,964,758,926
S0;branch-load-misses;35,936,962,168
S1;cache-misses;27,038,028,550
S1;cycles;13,363,600,905,073
S1;instructions;7,546,229,002,334
S1;cs;390,006
S1;migrations;5,066
S1;faults;93,514
S1;supported>;<not
S1;idle-cycles-frontend;4,291,853,798,833
S1;idle-cycles-backend;1,569,264,278,851
S1;L1-dcache-loads;3,226,699,615,709
S1;L1-dcache-load-misses;69,166,270,939
S1;L1-dcache-stores;84,696,130,504
S1;supported>;<not
S1;L1-dcache-prefetch-misses;0
S1;L1-icache-load-misses;27,190,443,613
S1;LLC-loads;112,792,286,715
S1;LLC-stores;19,186,468,367
S1;supported>;<not
S1;dTLB-loads;3,264,498,424,802
S1;dTLB-load-misses;3,296,589,433
S1;supported>;<not
S1;supported>;<not
S1;iTLB-loads;2,037,346,856,793
S1;iTLB-load-misses;128,133,599
S1;branch-loads;863,640,837,351
S1;branch-load-misses;35,093,471,341
S2;cache-misses;229,204,832
S2;cycles;51,210,165,280
S2;instructions;13,088,161,330
S2;cs;99,564
S2;migrations;8,924
S2;faults;32,770
S2;supported>;<not
S2;idle-cycles-frontend;310,748,162,523
S2;idle-cycles-backend;19,272,160,287
S2;L1-dcache-loads;6,421,034,745
S2;L1-dcache-load-misses;321,458,664
S2;L1-dcache-stores;357,419,151
S2;supported>;<not
S2;L1-dcache-prefetch-misses;0
S2;L1-icache-load-misses;195,124,181
S2;LLC-loads;541,773,305
S2;LLC-stores;289,153,190
S2;supported>;<not
S2;dTLB-loads;6,669,281,205
S2;dTLB-load-misses;460,264
S2;supported>;<not
S2;supported>;<not
S2;iTLB-loads;3,815,100,073
S2;iTLB-load-misses;517,099
S2;branch-loads;2,327,776,526
S2;branch-load-misses;31,652,740
S3;cache-misses;260,456,452
S3;cycles;51,702,203,819
S3;instructions;15,731,731,329
S3;cs;62,332
S3;migrations;1,471
S3;faults;24,642
S3;supported>;<not
S3;idle-cycles-frontend;381,829,498,445
S3;idle-cycles-backend;19,715,963,142
S3;L1-dcache-loads;9,427,688,461
S3;L1-dcache-load-misses;467,638,450
S3;L1-dcache-stores;513,043,373
S3;supported>;<not
S3;L1-dcache-prefetch-misses;0
S3;L1-icache-load-misses;311,828,975
S3;LLC-loads;990,308,461
S3;LLC-stores;285,780,391
S3;supported>;<not
S3;dTLB-loads;11,224,276,335
S3;dTLB-load-misses;434,088
S3;supported>;<not
S3;supported>;<not
S3;iTLB-loads;6,173,919,538
S3;iTLB-load-misses;138,434
S3;branch-loads;2,958,167,205
S3;branch-load-misses;86,322,354
 ;seconds time elapsed;345.392917656; 
S0;cache-misses;20,892,790,701
S0;cycles;16,468,244,858,493
S0;instructions;5,397,192,646,457
S0;cs;967,343
S0;migrations;787
S0;faults;24,704
S0;supported>;<not
S0;idle-cycles-frontend;6,276,182,430,536
S0;idle-cycles-backend;2,872,539,491,966
S0;L1-dcache-loads;2,332,925,229,338
S0;L1-dcache-load-misses;49,118,762,019
S0;L1-dcache-stores;60,666,397,974
S0;supported>;<not
S0;L1-dcache-prefetch-misses;0
S0;L1-icache-load-misses;21,020,926,557
S0;LLC-loads;82,555,006,474
S0;LLC-stores;13,805,017,406
S0;supported>;<not
S0;dTLB-loads;2,376,471,753,040
S0;dTLB-load-misses;2,455,479,507
S0;supported>;<not
S0;supported>;<not
S0;iTLB-loads;1,473,163,267,219
S0;iTLB-load-misses;90,702,172
S0;branch-loads;624,126,946,919
S0;branch-load-misses;25,015,192,685
S1;cache-misses;19,941,249,764
S1;cycles;15,431,357,884,725
S1;instructions;5,154,885,807,949
S1;cs;465,741
S1;migrations;10,872
S1;faults;91,105
S1;supported>;<not
S1;idle-cycles-frontend;7,066,848,687,555
S1;idle-cycles-backend;2,986,918,506,779
S1;L1-dcache-loads;2,247,350,729,814
S1;L1-dcache-load-misses;47,432,036,751
S1;L1-dcache-stores;58,516,240,673
S1;supported>;<not
S1;L1-dcache-prefetch-misses;0
S1;L1-icache-load-misses;20,098,169,320
S1;LLC-loads;79,367,795,664
S1;LLC-stores;13,284,307,909
S1;supported>;<not
S1;dTLB-loads;2,286,587,780,617
S1;dTLB-load-misses;2,256,926,071
S1;supported>;<not
S1;supported>;<not
S1;iTLB-loads;1,417,690,841,832
S1;iTLB-load-misses;82,559,929
S1;branch-loads;600,838,066,416
S1;branch-load-misses;23,950,792,875
S2;cache-misses;20,288,028,488
S2;cycles;16,444,080,711,812
S2;instructions;5,123,345,794,070
S2;cs;19,199,630
S2;migrations;7,389
S2;faults;98,050
S2;supported>;<not
S2;idle-cycles-frontend;6,842,712,850,096
S2;idle-cycles-backend;3,010,871,563,147
S2;L1-dcache-loads;2,231,204,205,111
S2;L1-dcache-load-misses;47,630,482,269
S2;L1-dcache-stores;58,060,000,157
S2;supported>;<not
S2;L1-dcache-prefetch-misses;0
S2;L1-icache-load-misses;20,368,629,265
S2;LLC-loads;79,142,327,142
S2;LLC-stores;13,357,153,191
S2;supported>;<not
S2;dTLB-loads;2,247,431,012,902
S2;dTLB-load-misses;2,354,756,637
S2;supported>;<not
S2;supported>;<not
S2;iTLB-loads;1,391,159,229,238
S2;iTLB-load-misses;87,518,360
S2;branch-loads;590,851,018,591
S2;branch-load-misses;23,675,814,417
S3;cache-misses;437,433,833
S3;cycles;106,106,360,769
S3;instructions;29,146,667,845
S3;cs;119,228
S3;migrations;4,547
S3;faults;74,691
S3;supported>;<not
S3;idle-cycles-frontend;654,319,842,607
S3;idle-cycles-backend;39,082,736,223
S3;L1-dcache-loads;14,449,861,659
S3;L1-dcache-load-misses;675,828,980
S3;L1-dcache-stores;757,177,994
S3;supported>;<not
S3;L1-dcache-prefetch-misses;0
S3;L1-icache-load-misses;399,456,927
S3;LLC-loads;1,157,242,053
S3;LLC-stores;481,827,641
S3;supported>;<not
S3;dTLB-loads;15,801,308,334
S3;dTLB-load-misses;970,898
S3;supported>;<not
S3;supported>;<not
S3;iTLB-loads;9,093,486,961
S3;iTLB-load-misses;682,114
S3;branch-loads;5,389,225,856
S3;branch-load-misses;137,287,451
 ;seconds time elapsed;412.557259799; 
S0;cache-misses;17,711,437,772
S0;cycles;22,666,231,085,141
S0;instructions;4,238,765,136,627
S0;cs;10,847,903
S0;migrations;7,507
S0;faults;154,184
S0;supported>;<not
S0;idle-cycles-frontend;10,439,426,864,399
S0;idle-cycles-backend;4,578,845,950,463
S0;L1-dcache-loads;1,876,465,988,260
S0;L1-dcache-load-misses;38,943,956,179
S0;L1-dcache-stores;47,502,720,340
S0;supported>;<not
S0;L1-dcache-prefetch-misses;0
S0;L1-icache-load-misses;17,835,326,636
S0;LLC-loads;65,684,661,092
S0;LLC-stores;10,871,853,068
