S0;idle-cycles-backend;4,948,123,803,349
S0;L1-dcache-loads;1,906,269,301,546
S0;L1-dcache-load-misses;90,946,259,183
S0;L1-dcache-stores;1,003,076,544,720
S0;L1-dcache-store-misses;49,750,361,622
S0;L1-dcache-prefetch-misses;29,659,046,297
S0;L1-icache-load-misses;31,240,596,552
S0;LLC-loads;25,334,998,723
S0;LLC-stores;21,143,853,508
S0;LLC-prefetches;24,181,224,200
S0;dTLB-loads;1,960,984,231,265
S0;dTLB-load-misses;14,529,692,972
S0;dTLB-stores;1,006,862,502,654
S0;dTLB-store-misses;4,087,141,612
S0;iTLB-loads;5,449,476,524
S0;iTLB-load-misses;1,403,629,591
S0;branch-loads;834,928,191,874
S0;branch-load-misses;31,007,197,640
S1;cache-misses;13,927,544,202
S1;cycles;11,518,416,160,723
S1;instructions;8,240,448,276,420
S1;cs;302,961
S1;migrations;25,992
S1;faults;64,694
S1;bus-cycles;513,744,528,345
S1;idle-cycles-frontend;9,521,189,059,113
S1;idle-cycles-backend;7,227,123,472,937
S1;L1-dcache-loads;2,208,713,082,941
S1;L1-dcache-load-misses;102,930,261,592
S1;L1-dcache-stores;1,144,420,645,337
S1;L1-dcache-store-misses;57,018,269,127
S1;L1-dcache-prefetch-misses;33,707,830,425
S1;L1-icache-load-misses;34,662,312,714
S1;LLC-loads;28,176,268,676
S1;LLC-stores;23,016,506,968
S1;LLC-prefetches;26,241,757,884
S1;dTLB-loads;2,248,349,047,780
S1;dTLB-load-misses;15,621,553,050
S1;dTLB-stores;1,156,942,961,758
S1;dTLB-store-misses;4,254,159,383
S1;iTLB-loads;3,666,152,649
S1;iTLB-load-misses;2,072,638,323
S1;branch-loads;957,048,563,627
S1;branch-load-misses;35,602,593,957
S2;cache-misses;49,750,633
S2;cycles;24,659,487,796
S2;instructions;11,534,420,000
S2;cs;56,064
S2;migrations;671
S2;faults;33,155
S2;bus-cycles;2,251,263,583
S2;idle-cycles-frontend;46,501,679,854
S2;idle-cycles-backend;43,687,330,275
S2;L1-dcache-loads;4,330,196,417
S2;L1-dcache-load-misses;195,827,990
S2;L1-dcache-stores;2,076,673,325
S2;L1-dcache-store-misses;26,304,212
S2;L1-dcache-prefetch-misses;54,946,814
S2;L1-icache-load-misses;215,141,842
S2;LLC-loads;128,925,112
S2;LLC-stores;19,803,457
S2;LLC-prefetches;33,777,477
S2;dTLB-loads;4,132,306,288
S2;dTLB-load-misses;117,933,673
S2;dTLB-stores;2,504,954,727
S2;dTLB-store-misses;16,396,412
S2;iTLB-loads;2,126,940
S2;iTLB-load-misses;2,318,126
S2;branch-loads;2,260,871,731
S2;branch-load-misses;46,629,520
S3;cache-misses;106,730,604
S3;cycles;45,037,022,919
S3;instructions;24,463,474,651
S3;cs;99,333
S3;migrations;1,420
S3;faults;40,674
S3;bus-cycles;3,560,372,183
S3;idle-cycles-frontend;77,036,191,047
S3;idle-cycles-backend;69,309,676,549
S3;L1-dcache-loads;7,133,939,957
S3;L1-dcache-load-misses;565,467,957
S3;L1-dcache-stores;4,252,120,849
S3;L1-dcache-store-misses;98,720,663
S3;L1-dcache-prefetch-misses;192,021,495
S3;L1-icache-load-misses;375,912,786
S3;LLC-loads;392,865,304
S3;LLC-stores;43,708,561
S3;LLC-prefetches;157,010,629
S3;dTLB-loads;7,396,400,716
S3;dTLB-load-misses;115,790,725
S3;dTLB-stores;4,638,053,411
S3;dTLB-store-misses;16,034,501
S3;iTLB-loads;5,305,234
S3;iTLB-load-misses;7,872,481
S3;branch-loads;4,932,248,531
S3;branch-load-misses;122,593,173
 ;seconds time elapsed;356.463795906; 
S0;cache-misses;8,388,168,500
S0;cycles;7,742,393,571,144
S0;instructions;4,665,779,999,394
S0;cs;792,145
S0;migrations;1,381
S0;faults;84,234
S0;bus-cycles;424,307,830,813
S0;idle-cycles-frontend;6,069,839,961,676
S0;idle-cycles-backend;4,648,002,944,924
S0;L1-dcache-loads;1,255,636,670,850
S0;L1-dcache-load-misses;57,598,793,260
S0;L1-dcache-stores;672,298,643,071
S0;L1-dcache-store-misses;31,439,518,321
S0;L1-dcache-prefetch-misses;18,645,248,801
S0;L1-icache-load-misses;20,533,376,050
S0;LLC-loads;16,339,123,756
S0;LLC-stores;13,403,535,424
S0;LLC-prefetches;15,313,289,766
S0;dTLB-loads;1,301,774,733,624
